node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.98, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 0.55]
node 5, random: 0.76, exploitation, C, payoff: 1.0, current q table: [C: 0.46, D: 0.00]
node 6, random: 0.20, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 0.55]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.43, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 0.65]
node 5, random: 0.93, exploitation, C, payoff: 1.0, current q table: [C: 0.54, D: 0.00]
node 6, random: 0.65, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 0.65]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.44, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 0.75]
node 5, random: 0.49, exploitation, C, payoff: 1.0, current q table: [C: 0.62, D: 0.00]
node 6, random: 0.44, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 0.75]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.63, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 0.84]
node 5, random: 0.57, exploitation, C, payoff: 1.0, current q table: [C: 0.70, D: 0.00]
node 6, random: 0.57, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 0.84]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.79, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 0.92]
node 5, random: 0.20, exploitation, C, payoff: 1.0, current q table: [C: 0.77, D: 0.00]
node 6, random: 0.22, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 0.92]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.38, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 1.01]
node 5, random: 0.86, exploitation, C, payoff: 1.0, current q table: [C: 0.84, D: 0.00]
node 6, random: 0.50, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 1.01]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.70, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 1.09]
node 5, random: 0.53, exploitation, C, payoff: 1.0, current q table: [C: 0.90, D: 0.00]
node 6, random: 0.43, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 1.09]


node 1, random: 0.00, None        , C, payoff: 4.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.03, exploration , C, payoff: 1.0, current q table: [C: 0.17, D: 1.09]
node 5, random: 0.54, exploitation, C, payoff: 1.0, current q table: [C: 0.97, D: 0.00]
node 6, random: 0.82, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 1.16]


node 1, random: 0.00, None        , C, payoff: 2.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.32, exploitation, D, payoff: 1.2, current q table: [C: 0.17, D: 1.16]
node 5, random: 0.02, exploration , D, payoff: 1.2, current q table: [C: 0.97, D: 0.18]
node 6, random: 0.18, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 1.24]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.56, exploitation, D, payoff: 1.2, current q table: [C: 0.17, D: 1.24]
node 5, random: 0.52, exploitation, C, payoff: 1.0, current q table: [C: 1.03, D: 0.18]
node 6, random: 0.91, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 1.31]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.18, exploitation, D, payoff: 1.2, current q table: [C: 0.17, D: 1.31]
node 5, random: 0.55, exploitation, C, payoff: 1.0, current q table: [C: 1.09, D: 0.18]
node 6, random: 0.30, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 1.37]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.25, exploitation, D, payoff: 1.2, current q table: [C: 0.17, D: 1.37]
node 5, random: 0.31, exploitation, C, payoff: 1.0, current q table: [C: 1.14, D: 0.18]
node 6, random: 0.57, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 1.44]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.34, exploitation, D, payoff: 1.2, current q table: [C: 0.17, D: 1.44]
node 5, random: 0.73, exploitation, C, payoff: 1.0, current q table: [C: 1.20, D: 0.18]
node 6, random: 0.63, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 1.50]


node 1, random: 0.00, None        , C, payoff: 2.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.02, exploration , D, payoff: 1.2, current q table: [C: 0.17, D: 1.50]
node 5, random: 0.04, exploration , D, payoff: 1.2, current q table: [C: 1.20, D: 0.35]
node 6, random: 0.76, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 1.56]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.39, exploitation, D, payoff: 1.2, current q table: [C: 0.17, D: 1.56]
node 5, random: 0.51, exploitation, C, payoff: 1.0, current q table: [C: 1.25, D: 0.35]
node 6, random: 0.44, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 1.62]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.19, exploitation, D, payoff: 1.2, current q table: [C: 0.17, D: 1.62]
node 5, random: 0.62, exploitation, C, payoff: 1.0, current q table: [C: 1.30, D: 0.35]
node 6, random: 0.45, exploitation, D, payoff: 1.2, current q table: [C: 0.00, D: 1.67]


node 1, random: 0.00, None        , C, payoff: 4.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.14, exploitation, D, payoff: 1.2, current q table: [C: 0.17, D: 1.67]
node 5, random: 1.00, exploitation, C, payoff: 1.0, current q table: [C: 1.35, D: 0.35]
node 6, random: 0.08, exploration , C, payoff: 1.0, current q table: [C: 0.20, D: 1.67]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.42, exploitation, D, payoff: 1.2, current q table: [C: 0.17, D: 1.73]
node 5, random: 0.18, exploitation, C, payoff: 1.0, current q table: [C: 1.39, D: 0.35]
node 6, random: 0.09, exploration , D, payoff: 1.2, current q table: [C: 0.20, D: 1.73]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.80, exploitation, D, payoff: 1.2, current q table: [C: 0.17, D: 1.78]
node 5, random: 0.96, exploitation, C, payoff: 1.0, current q table: [C: 1.44, D: 0.35]
node 6, random: 0.52, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 1.78]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.81, exploitation, D, payoff: 1.2, current q table: [C: 0.17, D: 1.83]
node 5, random: 0.26, exploitation, C, payoff: 1.0, current q table: [C: 1.48, D: 0.35]
node 6, random: 0.31, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 1.83]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.93, exploitation, D, payoff: 1.2, current q table: [C: 0.17, D: 1.87]
node 5, random: 0.73, exploitation, C, payoff: 1.0, current q table: [C: 1.52, D: 0.35]
node 6, random: 0.11, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 1.87]


node 1, random: 0.00, None        , C, payoff: 4.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.01, exploration , C, payoff: 1.0, current q table: [C: 0.36, D: 1.87]
node 5, random: 0.84, exploitation, C, payoff: 1.0, current q table: [C: 1.56, D: 0.35]
node 6, random: 0.77, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 1.92]


node 1, random: 0.00, None        , C, payoff: 2.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.51, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 1.92]
node 5, random: 0.02, exploration , D, payoff: 1.2, current q table: [C: 1.56, D: 0.53]
node 6, random: 0.92, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 1.96]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.56, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 1.96]
node 5, random: 0.23, exploitation, C, payoff: 1.0, current q table: [C: 1.60, D: 0.53]
node 6, random: 0.79, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.00]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.47, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.00]
node 5, random: 0.83, exploitation, C, payoff: 1.0, current q table: [C: 1.64, D: 0.53]
node 6, random: 0.91, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.04]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.75, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.04]
node 5, random: 0.96, exploitation, C, payoff: 1.0, current q table: [C: 1.67, D: 0.53]
node 6, random: 0.29, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.08]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.50, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.08]
node 5, random: 0.94, exploitation, C, payoff: 1.0, current q table: [C: 1.70, D: 0.53]
node 6, random: 0.08, exploration , D, payoff: 1.2, current q table: [C: 0.20, D: 2.12]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.82, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.12]
node 5, random: 0.50, exploitation, C, payoff: 1.0, current q table: [C: 1.73, D: 0.53]
node 6, random: 0.93, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.15]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.47, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.15]
node 5, random: 0.06, exploration , C, payoff: 1.0, current q table: [C: 1.77, D: 0.53]
node 6, random: 0.39, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.19]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.13, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.19]
node 5, random: 0.20, exploitation, C, payoff: 1.0, current q table: [C: 1.79, D: 0.53]
node 6, random: 0.80, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.22]


node 1, random: 0.00, None        , C, payoff: 2.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.90, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.22]
node 5, random: 0.01, exploration , D, payoff: 1.2, current q table: [C: 1.79, D: 0.71]
node 6, random: 0.51, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.25]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.02, exploration , D, payoff: 1.2, current q table: [C: 0.36, D: 2.25]
node 5, random: 0.59, exploitation, C, payoff: 1.0, current q table: [C: 1.82, D: 0.71]
node 6, random: 0.35, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.28]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.82, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.28]
node 5, random: 0.84, exploitation, C, payoff: 1.0, current q table: [C: 1.85, D: 0.71]
node 6, random: 0.28, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.31]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.82, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.31]
node 5, random: 0.18, exploitation, C, payoff: 1.0, current q table: [C: 1.88, D: 0.71]
node 6, random: 0.54, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.34]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.28, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.34]
node 5, random: 0.73, exploitation, C, payoff: 1.0, current q table: [C: 1.90, D: 0.71]
node 6, random: 0.78, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.36]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.81, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.36]
node 5, random: 0.87, exploitation, C, payoff: 1.0, current q table: [C: 1.92, D: 0.71]
node 6, random: 0.87, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.39]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.49, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.39]
node 5, random: 0.72, exploitation, C, payoff: 1.0, current q table: [C: 1.95, D: 0.71]
node 6, random: 0.43, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.41]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.16, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.41]
node 5, random: 0.38, exploitation, C, payoff: 1.0, current q table: [C: 1.97, D: 0.71]
node 6, random: 0.98, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.44]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.59, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.44]
node 5, random: 0.09, exploration , C, payoff: 1.0, current q table: [C: 1.99, D: 0.71]
node 6, random: 0.36, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.46]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.85, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.46]
node 5, random: 0.45, exploitation, C, payoff: 1.0, current q table: [C: 2.01, D: 0.71]
node 6, random: 0.94, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.48]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.65, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.48]
node 5, random: 0.72, exploitation, C, payoff: 1.0, current q table: [C: 2.03, D: 0.71]
node 6, random: 0.34, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.50]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.18, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.50]
node 5, random: 0.83, exploitation, C, payoff: 1.0, current q table: [C: 2.05, D: 0.71]
node 6, random: 0.36, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.52]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.84, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.52]
node 5, random: 0.43, exploitation, C, payoff: 1.0, current q table: [C: 2.07, D: 0.71]
node 6, random: 0.33, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.54]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.45, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.54]
node 5, random: 0.01, exploration , C, payoff: 1.0, current q table: [C: 2.09, D: 0.71]
node 6, random: 0.48, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.56]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.74, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.56]
node 5, random: 0.27, exploitation, C, payoff: 1.0, current q table: [C: 2.10, D: 0.71]
node 6, random: 0.25, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.58]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
node 2, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 3, random: 0.00, None        , C, payoff: 1.0, current q table: [C: 0.00, D: 0.00]
node 4, random: 0.76, exploitation, D, payoff: 1.2, current q table: [C: 0.36, D: 2.58]
node 5, random: 0.61, exploitation, C, payoff: 1.0, current q table: [C: 2.12, D: 0.71]
node 6, random: 0.39, exploitation, D, payoff: 1.2, current q table: [C: 0.20, D: 2.59]


node 1, random: 0.00, None        , C, payoff: 3.0, current q table: [C: 0.00, D: 0.00]
